ProductID,ProductName,Category,Region,Country,Supplier,UnitPrice,Currency,StockQuantity,LastUpdated
782,Olive Oil,Processed,Oceania,India,AgroGlobal,1016.1,INR,4249,2025-07-25 21:09:33
783,Banana,Fruits,North America,China,Mediterraneo S.A.,870.34,INR,2721,2025-04-07 13:24:32
784,Cocoa Powder,Processed,North America,China,AgroGlobal,450.94,INR,2872,2024-12-20 00:08:05
785,Carrot,Vegetables,Africa,Thailand,ThaiAgri Export,1345.38,INR,3824,2025-03-17 07:14:08
786,Cocoa Powder,Processed,Europe,China,AgroGlobal,680.54,USD,4120,2025-04-29 18:46:53
787,Sugar,Processed,Europe,Italy,SweetHarvest,148.81,INR,4377,2025-05-29 23:29:29
788,Olive Oil,Processed,North America,China,DairyWorld,972.86,INR,3679,2025-02-03 17:03:41
789,Flour,Processed,Africa,France,ThaiAgri Export,639.2,EUR,3019,2025-05-04 21:19:02
790,Yogurt,Dairy,Europe,Italy,FruitEx Intl,542.91,EUR,941,2025-11-18 18:26:23
791,Cocoa Powder,Processed,Asia,Australia,AgroPalm Corp,170.5,INR,973,2025-05-08 01:33:39
792,Yogurt,Dairy,Africa,Ghana,AgroPalm Corp,606.04,INR,249,2025-02-12 11:40:50
793,Sugar,Processed,South America,Italy,ThaiAgri Export,1688.63,INR,1152,2025-11-15 17:29:15
794,Cheddar Cheese,Dairy,South America,Mexico,ThaiAgri Export,1511.39,EUR,2494,2025-06-26 17:11:36
795,Broccoli,Vegetables,Oceania,USA,AgroPalm Corp,658.99,INR,3005,2025-08-16 04:54:57
796,Tea,Beverages,Oceania,Indonesia,BioAgro Ltd,594.53,INR,4622,2025-04-17 06:53:16
797,Banana,Fruits,Africa,France,AgroGlobal,462.14,EUR,272,2025-08-04 17:38:38
798,Cocoa Powder,Processed,Europe,USA,AgriFoods Inc,1459.62,USD,572,2025-07-28 17:11:38
799,Palm Oil,Oilseeds,Asia,Indonesia,AgroGlobal,592.54,INR,1905,2025-08-23 00:08:40
800,Apple Juice,Beverages,Asia,Australia,Mediterraneo S.A.,870.37,EUR,3917,2025-03-15 12:44:07
801,Barley,Grains,Asia,France,DairyWorld,1332.42,INR,2797,2025-10-15 04:29:33
802,Flour,Processed,Asia,USA,DairyWorld,1867.44,EUR,455,2025-11-15 02:53:07
803,Coffee,Beverages,Oceania,Thailand,AgroGlobal,1864.0,USD,3274,2025-10-27 17:44:47
804,Banana,Fruits,Oceania,Ghana,AgriFoods Inc,1597.94,EUR,4282,2025-02-10 22:05:29
805,Soybean,Oilseeds,South America,Spain,ChocoTrade Ltd,795.07,EUR,3421,2025-08-28 14:52:32
806,Soft Drink,Beverages,South America,Ghana,ChocoTrade Ltd,1548.79,INR,511,2025-07-25 15:51:17
807,Corn,Grains,Africa,South Africa,AgroGlobal,1946.24,EUR,4317,2025-01-30 04:36:08
808,Butter,Dairy,Africa,USA,FruitEx Intl,1388.26,INR,3438,2025-10-22 23:59:26
809,Coffee,Beverages,Oceania,Ghana,AgroGlobal,1959.64,INR,4103,2025-03-17 10:33:18
810,Oats,Grains,Asia,Australia,AgriFoods Inc,856.9,USD,3201,2025-09-30 15:35:47
811,Palm Oil,Oilseeds,North America,Australia,BioAgro Ltd,1918.94,INR,3299,2025-05-17 13:18:57
812,Apple,Fruits,North America,Italy,ThaiAgri Export,299.31,INR,824,2025-09-17 00:07:21
813,Orange Juice,Beverages,North America,China,FruitEx Intl,720.33,EUR,3362,2025-11-12 07:24:33
814,Canola,Oilseeds,Asia,France,Mediterraneo S.A.,176.8,USD,3932,2025-03-24 19:10:21
815,Apple Juice,Beverages,Asia,France,ChocoTrade Ltd,1892.51,INR,570,2025-11-13 21:53:50
816,Grapes,Fruits,Oceania,France,DairyWorld,1759.31,USD,2792,2025-02-24 01:24:43
817,Mango,Fruits,Africa,Italy,SweetHarvest,1700.3,EUR,934,2025-03-06 13:02:35
818,Soft Drink,Beverages,Africa,France,FruitEx Intl,1258.09,USD,4347,2025-01-11 05:33:12
819,Sugar,Processed,Africa,South Africa,AgroGlobal,1277.28,INR,4732,2025-03-18 09:12:04
820,Rice,Grains,Asia,Thailand,Mediterraneo S.A.,1432.84,USD,2564,2025-02-17 06:21:20
821,Cheddar Cheese,Dairy,North America,Italy,AgroGlobal,217.71,EUR,582,2024-12-09 08:48:35
822,Rice,Grains,Europe,Spain,AgriFoods Inc,206.59,EUR,846,2025-04-27 22:28:38
823,Apple,Fruits,Asia,Brazil,BeverageWorld,1952.57,EUR,4149,2025-08-23 20:45:06
824,Barley,Grains,North America,Australia,FruitEx Intl,1497.34,EUR,3912,2025-03-07 17:03:14
825,Apple,Fruits,Africa,Indonesia,Mediterraneo S.A.,984.04,INR,2732,2025-07-10 14:50:04
826,Sunflower Oil,Oilseeds,Oceania,Mexico,AgriFoods Inc,1914.95,EUR,1950,2025-06-26 12:01:06
827,Banana,Fruits,South America,USA,BioAgro Ltd,1126.63,INR,3281,2025-06-25 23:10:12
828,Sugar,Processed,Europe,Spain,AgriFoods Inc,852.15,INR,436,2025-03-19 22:41:41
829,Cocoa Powder,Processed,Europe,Spain,BeverageWorld,1207.45,USD,3232,2025-11-06 06:36:08
830,Flour,Processed,South America,Brazil,AgroPalm Corp,1186.95,INR,4791,2025-03-22 07:18:10
831,Sugar,Processed,North America,USA,DairyWorld,1690.04,USD,1152,2025-10-02 01:39:25
832,Flour,Processed,Europe,Indonesia,ThaiAgri Export,920.07,INR,1189,2025-09-23 02:22:35
833,Rice,Grains,Oceania,France,BeverageWorld,283.24,USD,4437,2025-02-09 19:37:38
834,Olive Oil,Processed,Asia,Australia,DairyWorld,1323.27,EUR,2690,2025-10-11 15:15:46
835,Orange Juice,Beverages,Africa,China,FruitEx Intl,600.96,EUR,3077,2025-07-15 06:01:15
836,Coffee,Beverages,Asia,Australia,SweetHarvest,1436.18,INR,2544,2025-09-17 19:41:58
837,Canola,Oilseeds,North America,Thailand,BioAgro Ltd,305.18,EUR,2678,2025-08-31 12:46:50
838,Butter,Dairy,Asia,South Africa,BioAgro Ltd,1431.31,USD,356,2025-03-13 19:45:14
839,Broccoli,Vegetables,Europe,Ghana,Mediterraneo S.A.,457.11,EUR,1955,2025-04-13 12:34:44
840,Onion,Vegetables,Europe,Spain,AgriFoods Inc,1549.19,EUR,4021,2025-08-21 05:50:37
841,Wheat,Grains,Europe,France,DairyWorld,1880.06,EUR,2170,2024-12-27 11:48:35
842,Cocoa Powder,Processed,South America,Spain,BeverageWorld,629.76,USD,1827,2025-01-13 09:34:20
843,Sugar,Processed,North America,France,BeverageWorld,225.77,USD,3904,2025-03-17 21:12:39
844,Potato,Vegetables,Oceania,Spain,Mediterraneo S.A.,982.62,INR,3910,2025-11-12 00:02:33
845,Flour,Processed,Oceania,Ghana,SweetHarvest,1267.48,INR,3139,2025-11-19 11:07:18
846,Coffee,Beverages,Oceania,China,SweetHarvest,1514.2,INR,2257,2024-11-21 16:30:27
847,Orange,Fruits,Asia,Indonesia,BeverageWorld,1636.22,EUR,3685,2025-05-18 19:32:54
848,Yogurt,Dairy,North America,Italy,ThaiAgri Export,219.03,USD,678,2025-05-25 19:49:26
849,Apple Juice,Beverages,Africa,Thailand,DairyWorld,367.53,EUR,3699,2025-11-03 17:10:25
850,Rice,Grains,Europe,Indonesia,FruitEx Intl,1461.28,INR,2211,2025-07-28 21:44:48
851,Flour,Processed,Africa,India,ThaiAgri Export,173.09,EUR,4914,2025-06-29 21:35:12
852,Milk Powder,Dairy,Oceania,France,Fromage Global,1254.5,INR,4218,2025-07-14 18:58:17
853,Palm Oil,Oilseeds,Oceania,China,FruitEx Intl,1091.79,USD,712,2024-12-03 10:05:57
854,Mango,Fruits,South America,Thailand,Fromage Global,1843.66,INR,3699,2025-02-06 11:07:16
855,Banana,Fruits,North America,Mexico,BeverageWorld,1040.29,USD,3372,2025-03-20 02:55:57
856,Palm Oil,Oilseeds,Oceania,France,BeverageWorld,512.37,USD,4122,2025-11-06 12:54:26
857,Soft Drink,Beverages,Europe,Spain,Fromage Global,552.74,INR,102,2025-01-27 03:19:50
858,Onion,Vegetables,Oceania,Mexico,AgriFoods Inc,608.55,INR,1382,2025-01-04 03:20:20
859,Sunflower Oil,Oilseeds,Europe,France,AgroGlobal,1402.05,INR,4301,2025-08-31 20:51:46
860,Coffee,Beverages,North America,Australia,FruitEx Intl,1078.01,USD,364,2025-11-15 15:58:28
861,Barley,Grains,Asia,USA,ThaiAgri Export,223.55,EUR,3789,2025-11-08 20:16:42
862,Grapes,Fruits,Oceania,China,DairyWorld,1356.01,EUR,641,2025-09-02 00:18:10
863,Mango,Fruits,Europe,France,FruitEx Intl,1024.54,INR,1757,2024-12-17 21:32:17
864,Barley,Grains,South America,Mexico,Fromage Global,1657.22,EUR,2708,2025-07-04 14:57:12
865,Tomato,Vegetables,Asia,Italy,SweetHarvest,1096.92,INR,2139,2024-11-22 22:23:52
866,Orange,Fruits,North America,Italy,Fromage Global,277.46,USD,2450,2025-08-25 19:16:22
867,Coffee,Beverages,Europe,Australia,VeggieCorp,248.71,INR,217,2025-06-30 21:31:00
868,Potato,Vegetables,North America,Ghana,Mediterraneo S.A.,192.11,USD,1640,2025-09-29 17:11:33
869,Sugar,Processed,North America,Italy,Fromage Global,1880.94,USD,1875,2025-04-08 02:51:51
870,Carrot,Vegetables,Oceania,USA,AgroGlobal,325.77,USD,1990,2025-07-28 06:01:37
871,Canola,Oilseeds,Oceania,Italy,BioAgro Ltd,254.72,USD,3274,2025-01-16 09:04:50
872,Sunflower Oil,Oilseeds,Africa,Brazil,Mediterraneo S.A.,250.98,USD,3363,2025-04-11 12:23:34
873,Tomato,Vegetables,Africa,China,Mediterraneo S.A.,901.18,EUR,2511,2025-08-10 23:41:50
874,Milk Powder,Dairy,North America,Australia,VeggieCorp,440.8,INR,2849,2025-03-30 06:19:05
875,Wheat,Grains,Africa,China,AgriFoods Inc,871.64,INR,1544,2025-11-05 05:57:24
876,Apple Juice,Beverages,Asia,Australia,AgroGlobal,126.61,USD,1634,2025-07-18 07:47:37
877,Carrot,Vegetables,South America,France,SweetHarvest,1991.58,USD,4663,2025-06-14 22:32:13
878,Onion,Vegetables,Europe,Brazil,AgroPalm Corp,1221.93,INR,2002,2025-10-03 22:40:16
879,Flour,Processed,North America,China,VeggieCorp,1405.08,EUR,4128,2025-02-01 01:23:01
880,Oats,Grains,Europe,Spain,FruitEx Intl,1671.87,INR,4923,2025-11-09 09:57:56
881,Sunflower Oil,Oilseeds,Africa,India,DairyWorld,1577.75,INR,186,2024-12-06 06:03:39
882,Sunflower Oil,Oilseeds,South America,Brazil,Fromage Global,1595.34,EUR,1415,2025-10-29 18:25:27
883,Grapes,Fruits,Europe,India,ThaiAgri Export,235.77,USD,2894,2025-01-20 16:02:46
884,Soybean,Oilseeds,Oceania,Ghana,AgroGlobal,1488.89,INR,3388,2025-09-22 19:01:13
885,Cheddar Cheese,Dairy,South America,Italy,AgroGlobal,272.56,EUR,811,2025-07-15 20:49:19
886,Wheat,Grains,Europe,Italy,ThaiAgri Export,1283.11,EUR,3599,2025-01-26 09:16:24
887,Mango,Fruits,North America,Brazil,BioAgro Ltd,1489.34,INR,472,2025-07-26 01:32:14
888,Butter,Dairy,Oceania,Italy,ChocoTrade Ltd,1029.02,EUR,4848,2025-07-19 10:15:40
889,Yogurt,Dairy,North America,Australia,AgroPalm Corp,1039.48,EUR,2262,2025-06-05 06:55:29
890,Rice,Grains,Oceania,Spain,VeggieCorp,901.87,EUR,4249,2025-07-24 21:48:03
891,Cheddar Cheese,Dairy,North America,China,BioAgro Ltd,200.36,INR,3029,2025-02-17 00:30:06
892,Palm Oil,Oilseeds,Europe,Ghana,Fromage Global,1987.74,USD,2504,2025-02-02 14:58:36
893,Soybean,Oilseeds,North America,Mexico,AgroGlobal,752.35,INR,466,2025-09-25 18:54:57
894,Yogurt,Dairy,North America,Australia,VeggieCorp,1670.99,USD,1398,2025-10-09 00:56:16
895,Cheddar Cheese,Dairy,North America,India,BioAgro Ltd,1010.17,INR,3984,2025-02-09 06:01:43
896,Tomato,Vegetables,North America,Thailand,SweetHarvest,406.39,INR,4469,2024-11-24 03:48:55
897,Broccoli,Vegetables,Europe,Ghana,AgriFoods Inc,1798.13,EUR,4023,2025-08-24 06:58:46
898,Cocoa Powder,Processed,North America,Brazil,FruitEx Intl,139.21,USD,3992,2025-10-23 16:04:51
899,Apple,Fruits,Oceania,Thailand,AgriFoods Inc,434.62,EUR,3507,2024-12-30 10:57:40
900,Sunflower Oil,Oilseeds,North America,China,BeverageWorld,1543.08,USD,2219,2025-10-18 17:23:46
901,Sugar,Processed,Asia,Spain,AgroPalm Corp,1491.7,EUR,1684,2025-02-04 01:20:58
902,Soybean,Oilseeds,Asia,China,SweetHarvest,1134.74,EUR,4876,2025-07-01 10:36:27
903,Sunflower Oil,Oilseeds,Europe,South Africa,AgroGlobal,1806.65,USD,693,2025-02-26 11:36:41
904,Tomato,Vegetables,South America,Spain,AgroPalm Corp,628.98,INR,3898,2025-08-21 08:18:38
905,Palm Oil,Oilseeds,Africa,Spain,FruitEx Intl,185.2,USD,235,2025-03-29 07:51:49
906,Mango,Fruits,Asia,Ghana,AgroPalm Corp,1452.26,EUR,4453,2025-05-21 05:58:35
907,Flour,Processed,South America,Brazil,FruitEx Intl,697.62,INR,3222,2025-11-03 09:10:05
908,Barley,Grains,North America,China,AgroPalm Corp,1630.36,USD,2802,2025-01-31 02:26:31
909,Orange,Fruits,South America,India,AgroPalm Corp,1549.64,INR,2874,2025-06-27 15:18:56
910,Orange,Fruits,North America,Mexico,DairyWorld,1940.25,EUR,3570,2025-01-11 21:33:40
911,Soybean,Oilseeds,Asia,France,DairyWorld,1870.58,INR,4338,2025-10-24 01:11:22
912,Barley,Grains,South America,South Africa,BioAgro Ltd,696.08,EUR,4210,2025-09-29 03:08:37
913,Flour,Processed,Africa,Ghana,BeverageWorld,1306.49,EUR,1456,2025-03-08 07:36:12
914,Broccoli,Vegetables,Europe,China,SweetHarvest,1456.51,EUR,3687,2025-09-20 16:56:55
915,Soybean,Oilseeds,Europe,South Africa,SweetHarvest,713.25,INR,3255,2025-10-24 13:42:35
916,Orange,Fruits,South America,USA,Fromage Global,1070.32,INR,509,2025-02-02 16:17:18
917,Mango,Fruits,Asia,France,SweetHarvest,1937.56,USD,4849,2025-03-08 21:48:12
918,Wheat,Grains,Asia,Australia,Fromage Global,822.73,INR,4721,2025-02-22 15:37:21
919,Mango,Fruits,South America,Ghana,AgroPalm Corp,1218.0,USD,3819,2025-09-09 22:27:39
920,Yogurt,Dairy,South America,Italy,DairyWorld,1905.54,USD,3227,2025-08-12 16:29:03
921,Palm Oil,Oilseeds,North America,Indonesia,AgriFoods Inc,275.68,EUR,2534,2025-09-12 16:53:20
922,Palm Oil,Oilseeds,Asia,South Africa,VeggieCorp,608.53,EUR,621,2025-10-31 05:30:06
923,Apple,Fruits,Europe,South Africa,ThaiAgri Export,1410.54,EUR,4481,2025-10-26 18:22:16
924,Broccoli,Vegetables,Oceania,Australia,SweetHarvest,817.29,EUR,1872,2025-09-23 00:07:18
925,Olive Oil,Processed,Asia,India,AgroGlobal,1538.14,INR,1247,2025-02-12 11:35:22
926,Wheat,Grains,Asia,Ghana,AgriFoods Inc,626.2,INR,4022,2025-06-26 22:09:25
927,Palm Oil,Oilseeds,South America,Mexico,BioAgro Ltd,325.14,EUR,1410,2024-11-23 04:35:15
928,Butter,Dairy,Asia,Mexico,AgroGlobal,560.58,USD,2763,2024-12-10 12:10:35
929,Cheddar Cheese,Dairy,South America,France,BioAgro Ltd,1554.91,EUR,1301,2025-05-14 04:42:43
930,Mango,Fruits,North America,Mexico,BioAgro Ltd,367.39,INR,2100,2025-06-10 06:54:50
931,Barley,Grains,Africa,Spain,FruitEx Intl,1388.39,INR,4978,2025-01-24 09:39:21
932,Milk Powder,Dairy,South America,Australia,AgriFoods Inc,874.72,USD,1971,2025-09-26 06:02:19
933,Oats,Grains,Africa,Ghana,Mediterraneo S.A.,1045.55,EUR,588,2025-07-27 06:34:42
934,Flour,Processed,South America,Spain,Mediterraneo S.A.,502.35,INR,2685,2025-08-01 02:13:54
935,Palm Oil,Oilseeds,Africa,Australia,FruitEx Intl,698.27,USD,1942,2025-04-10 04:53:11
936,Palm Oil,Oilseeds,Oceania,Thailand,AgroGlobal,1965.12,EUR,1574,2025-03-28 19:04:58
937,Orange Juice,Beverages,North America,Australia,ChocoTrade Ltd,565.58,INR,1029,2025-01-06 21:05:26
938,Olive Oil,Processed,Europe,Spain,VeggieCorp,1287.56,USD,2627,2025-01-05 10:12:03
939,Orange Juice,Beverages,Europe,Mexico,VeggieCorp,1439.0,INR,657,2025-10-02 04:23:27
940,Flour,Processed,Asia,India,ThaiAgri Export,451.53,EUR,442,2025-07-21 12:15:20
941,Cocoa Powder,Processed,Oceania,India,AgriFoods Inc,1258.22,INR,633,2025-05-02 12:04:38
942,Onion,Vegetables,Asia,Spain,Mediterraneo S.A.,850.17,USD,368,2025-03-27 17:27:11
943,Cheddar Cheese,Dairy,Africa,Brazil,ChocoTrade Ltd,1653.27,INR,3944,2025-01-03 10:08:57
944,Barley,Grains,Asia,Australia,DairyWorld,1577.72,INR,2642,2025-02-09 02:23:16
945,Yogurt,Dairy,Asia,Thailand,SweetHarvest,677.69,INR,3626,2024-12-10 18:02:45
946,Grapes,Fruits,Europe,India,AgroPalm Corp,142.58,EUR,4856,2024-12-29 08:56:44
947,Olive Oil,Processed,Asia,Indonesia,FruitEx Intl,673.87,INR,296,2025-05-19 07:45:54
948,Orange Juice,Beverages,Asia,USA,Fromage Global,336.98,USD,2801,2025-07-31 06:17:52
949,Soft Drink,Beverages,Asia,Thailand,AgriFoods Inc,975.21,EUR,4113,2025-06-18 04:19:37
950,Olive Oil,Processed,Asia,Italy,Mediterraneo S.A.,1036.52,EUR,1188,2025-03-18 10:38:00
951,Sugar,Processed,Oceania,Australia,VeggieCorp,130.68,USD,3012,2025-07-18 00:44:00
952,Oats,Grains,Oceania,China,SweetHarvest,422.81,INR,1568,2025-05-06 13:15:30
953,Banana,Fruits,Asia,Brazil,BeverageWorld,1373.14,INR,4213,2025-07-29 00:06:41
954,Corn,Grains,Europe,China,VeggieCorp,1176.5,USD,1611,2025-07-04 02:38:15
955,Olive Oil,Processed,Europe,Thailand,AgroGlobal,1920.77,EUR,2745,2025-04-25 04:21:48
956,Wheat,Grains,Asia,India,FruitEx Intl,1976.89,EUR,2875,2025-09-10 03:29:12
957,Olive Oil,Processed,North America,South Africa,AgriFoods Inc,1472.48,INR,1875,2025-05-03 23:27:20
958,Olive Oil,Processed,Oceania,Australia,FruitEx Intl,177.38,USD,134,2025-10-04 10:09:42
959,Apple Juice,Beverages,Asia,Thailand,AgroGlobal,307.18,INR,2227,2025-01-05 16:15:07
960,Potato,Vegetables,Europe,Australia,VeggieCorp,245.5,INR,2609,2025-01-21 08:19:18
961,Butter,Dairy,North America,Italy,Mediterraneo S.A.,1480.22,USD,1171,2025-01-17 08:26:41
962,Mango,Fruits,South America,France,FruitEx Intl,1933.16,USD,2685,2025-01-06 04:03:25
963,Orange Juice,Beverages,Europe,USA,BeverageWorld,1623.38,USD,310,2024-12-29 18:46:03
964,Sunflower Oil,Oilseeds,North America,South Africa,ThaiAgri Export,1485.16,USD,4677,2025-05-19 09:21:45
965,Banana,Fruits,Oceania,Australia,BeverageWorld,1675.01,EUR,1843,2025-03-21 12:35:32
966,Banana,Fruits,South America,Australia,ChocoTrade Ltd,1952.79,USD,4718,2025-09-23 23:28:48
967,Palm Oil,Oilseeds,Asia,USA,AgriFoods Inc,1001.74,EUR,2786,2024-11-21 21:50:56
968,Carrot,Vegetables,Europe,France,FruitEx Intl,225.52,USD,2543,2025-10-05 11:27:56
969,Potato,Vegetables,Africa,Ghana,ThaiAgri Export,1307.47,EUR,2409,2025-01-01 07:33:35
970,Tea,Beverages,Africa,Australia,AgroGlobal,1055.17,USD,2946,2025-04-18 17:03:29
971,Carrot,Vegetables,North America,Italy,FruitEx Intl,916.78,USD,1956,2025-11-14 07:34:21
972,Sugar,Processed,North America,India,SweetHarvest,468.44,INR,2737,2025-10-31 05:47:16
973,Oats,Grains,Asia,Brazil,AgroGlobal,367.56,INR,607,2025-04-07 19:06:28
974,Rice,Grains,Europe,USA,BioAgro Ltd,839.81,EUR,1300,2024-12-31 22:40:13
975,Sunflower Oil,Oilseeds,Asia,South Africa,SweetHarvest,727.78,INR,1902,2025-04-16 08:54:34
976,Banana,Fruits,Oceania,Brazil,BeverageWorld,1647.45,USD,3368,2025-06-19 02:31:54
977,Cocoa Powder,Processed,North America,Ghana,AgriFoods Inc,1545.8,INR,1099,2025-06-04 05:15:02
978,Banana,Fruits,Asia,India,AgroGlobal,1675.43,EUR,1761,2025-01-06 03:41:14
979,Orange,Fruits,Africa,Mexico,ChocoTrade Ltd,448.55,INR,2904,2025-06-21 13:09:07
980,Apple Juice,Beverages,Africa,Italy,DairyWorld,1323.22,EUR,4405,2025-03-23 07:53:21
981,Soft Drink,Beverages,North America,South Africa,ThaiAgri Export,1448.42,EUR,318,2025-06-07 20:09:11
982,Apple,Fruits,Europe,Ghana,AgroGlobal,1294.01,USD,985,2025-01-03 18:55:05
983,Wheat,Grains,Asia,Ghana,BeverageWorld,1765.83,INR,3057,2025-09-10 02:10:46
984,Carrot,Vegetables,Europe,Mexico,BioAgro Ltd,1715.84,USD,4873,2025-09-22 07:46:00
985,Tea,Beverages,Oceania,Thailand,AgriFoods Inc,246.02,USD,1087,2025-09-02 22:29:55
986,Wheat,Grains,Asia,India,VeggieCorp,751.19,INR,3129,2025-07-09 03:56:35
987,Soybean,Oilseeds,Europe,Ghana,Mediterraneo S.A.,1966.53,EUR,2994,2025-09-19 09:14:57
988,Yogurt,Dairy,Asia,Brazil,DairyWorld,551.18,INR,3958,2025-03-12 09:22:14
989,Tea,Beverages,Asia,Australia,Fromage Global,1631.16,USD,4826,2025-08-24 17:35:52
990,Flour,Processed,North America,South Africa,BioAgro Ltd,788.12,EUR,4702,2025-05-09 13:54:22
991,Apple,Fruits,North America,South Africa,Mediterraneo S.A.,551.99,USD,4446,2025-10-16 05:23:15
992,Milk Powder,Dairy,South America,Indonesia,Mediterraneo S.A.,1619.34,INR,3272,2025-10-21 02:25:39
993,Flour,Processed,Europe,Mexico,ChocoTrade Ltd,1159.98,USD,2751,2025-06-10 07:53:18
994,Butter,Dairy,North America,France,BeverageWorld,227.09,USD,4163,2025-01-13 20:08:29
995,Yogurt,Dairy,Europe,Ghana,BioAgro Ltd,1523.99,EUR,1754,2025-03-28 12:10:40
996,Wheat,Grains,Oceania,Ghana,SweetHarvest,1704.72,USD,1168,2025-07-04 23:16:28
997,Apple,Fruits,Asia,Australia,ThaiAgri Export,1937.07,USD,4315,2025-02-01 01:44:22
998,Grapes,Fruits,South America,Mexico,BioAgro Ltd,1647.57,EUR,2248,2025-01-20 02:07:31
999,Tea,Beverages,Oceania,South Africa,AgroGlobal,514.52,INR,2691,2025-11-18 14:47:14
1000,Onion,Vegetables,Asia,Italy,Fromage Global,1164.06,INR,3126,2025-04-18 08:04:48
